file,max_prob4,n_prob4_ge_045,n_prob4_ge_035,n_prob4_ge_025,n_prob4_ge_015,n_prob4_ge_005,n_nodes,n_apical_gt,n_basal_gt,n_axon_gt,n_apical_pred,n_basal_pred,n_axon_pred,accuracy,F1_neurite,axon_F1,basal_F1,apical_F1,soma_F1
neuromorpho__PRL_42.swc,0.05495468154549599,0,0,0,0,5,307,0,306,0,0,306,0,1.0,1.0,,1.0,,1.0
neuromorpho__PRL_44.swc,0.0662616714835167,0,0,0,0,4,392,0,391,0,0,391,0,1.0,1.0,,1.0,,1.0
neuromorpho__PRL_45.swc,0.07992789149284363,0,0,0,0,7,760,0,759,0,0,759,0,1.0,1.0,,1.0,,1.0
neuromorpho__PRL_46.swc,0.058684226125478745,0,0,0,0,5,460,0,459,0,0,459,0,1.0,1.0,,1.0,,1.0
neuromorpho__PRL_48.swc,0.05594513937830925,0,0,0,0,5,309,0,308,0,0,308,0,1.0,1.0,,1.0,,1.0
neuromorpho__PRL_49.swc,0.0919119268655777,0,0,0,0,5,271,0,270,0,0,270,0,1.0,1.0,,1.0,,1.0
neuromorpho__PRL_5.swc,0.05506274849176407,0,0,0,0,6,582,0,581,0,0,581,0,1.0,1.0,,1.0,,1.0
neuromorpho__PRL_51.swc,0.058511149138212204,0,0,0,0,6,516,0,515,0,0,515,0,1.0,1.0,,1.0,,1.0
neuromorpho__PRL_52.swc,0.055010709911584854,0,0,0,0,2,175,0,174,0,0,174,0,1.0,1.0,,1.0,,1.0
neuromorpho__PRL_57.swc,0.0538797527551651,0,0,0,0,4,274,0,273,0,0,273,0,1.0,1.0,,1.0,,1.0
neuromorpho__PRL_7.swc,0.05334171652793884,0,0,0,0,4,354,0,353,0,0,353,0,1.0,1.0,,1.0,,1.0
neuromorpho__PRL_8.swc,0.054988034069538116,0,0,0,0,6,517,0,516,0,0,516,0,1.0,1.0,,1.0,,1.0
neuromorpho__PRL_9.swc,0.05407585948705673,0,0,0,0,5,487,0,486,0,0,486,0,1.0,1.0,,1.0,,1.0
neuromorpho__PVCre_cell1.swc,0.8456049561500549,1,2,2,2,7,1551,402,287,861,861,689,0,0.1857,0.196,0.0,0.5881,0.0,1.0
neuromorpho__PVCre_cell2.swc,0.9036916494369507,2,2,2,3,9,1959,600,855,503,600,855,503,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__PVCre_cell4.swc,0.8377734422683716,1,1,1,2,7,1231,511,679,40,0,1190,40,0.5849,0.5755,1.0,0.7266,0.0,1.0
neuromorpho__Red_19weeks_Neuron10.swc,0.26773586869239807,0,0,1,1,3,49,0,48,0,0,48,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_19weeks_Neuron2.swc,0.12559497356414795,0,0,0,0,4,37,0,36,0,0,36,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_19weeks_Neuron4.swc,0.2281869649887085,0,0,0,1,3,36,0,35,0,0,21,14,0.6111,0.75,,0.75,,1.0
neuromorpho__Red_19weeks_Neuron5.swc,0.07510015368461609,0,0,0,0,3,61,0,60,0,0,50,10,0.8361,0.9091,,0.9091,,1.0
neuromorpho__Red_19weeks_Neuron6.swc,0.18636639416217804,0,0,0,1,2,49,0,48,0,0,33,15,0.6939,0.8148,,0.8148,,1.0
neuromorpho__Red_19weeks_Neuron7.swc,0.11632949113845825,0,0,0,0,3,63,0,62,0,0,62,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_19weeks_Neuron8.swc,0.3297029137611389,0,0,1,1,4,31,0,30,0,0,30,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_19weeks_Neuron9.swc,0.19706110656261444,0,0,0,1,3,35,0,34,0,0,34,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_1week_Neuron2.swc,0.21125754714012146,0,0,0,1,2,56,0,55,0,0,55,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_1week_Neuron2_addl.swc,0.1540316939353943,0,0,0,1,3,16,0,15,0,0,9,6,0.625,0.75,,0.75,,1.0
neuromorpho__Red_1week_Neuron4_addl.swc,0.14222130179405212,0,0,0,0,9,37,0,36,0,0,27,9,0.7568,0.8571,,0.8571,,1.0
neuromorpho__Red_1week_Neuron6.swc,0.23815768957138062,0,0,0,1,3,50,0,49,0,0,30,19,0.62,0.7595,,0.7595,,1.0
neuromorpho__Red_2weeks_Neuron11.swc,0.2610985040664673,0,0,1,1,9,102,0,101,0,0,90,11,0.8922,0.9424,,0.9424,,1.0
neuromorpho__Red_2weeks_Neuron4.swc,0.09767718613147736,0,0,0,0,3,36,0,35,0,0,35,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_2weeks_Neuron5.swc,0.1592089980840683,0,0,0,1,3,63,0,62,0,0,62,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_2weeks__Neuron3.swc,0.18249641358852386,0,0,0,1,2,47,0,46,0,0,35,11,0.766,0.8642,,0.8642,,1.0
neuromorpho__Red_2weeks__Neuron8.swc,0.08917694538831711,0,0,0,0,11,137,0,136,0,0,136,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_4weeks_Neuron11.swc,0.15597213804721832,0,0,0,1,4,30,0,29,0,0,17,12,0.6,0.7391,,0.7391,,1.0
neuromorpho__Red_4weeks_Neuron11_addl.swc,0.0942705050110817,0,0,0,0,5,107,0,106,0,0,106,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_4weeks_Neuron12_addl.swc,0.1176956370472908,0,0,0,0,3,79,0,78,0,0,78,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_4weeks_Neuron8.swc,0.11484629660844803,0,0,0,0,2,24,0,23,0,0,23,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_6weeks_Neuron1.swc,0.13708512485027313,0,0,0,0,3,23,0,22,0,0,20,2,0.913,0.9524,,0.9524,,1.0
neuromorpho__Red_6weeks_Neuron11.swc,0.21588543057441711,0,0,0,1,5,63,0,62,0,0,62,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_6weeks_Neuron2.swc,0.23544850945472717,0,0,0,1,5,75,0,74,0,0,74,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_6weeks_Neuron3.swc,0.1566823124885559,0,0,0,1,6,39,0,38,0,0,25,13,0.6667,0.7937,,0.7937,,1.0
neuromorpho__Red_6weeks_Neuron4.swc,0.14657855033874512,0,0,0,0,4,31,0,30,0,0,30,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_6weeks_Neuron4_addl.swc,0.15914812684059143,0,0,0,1,9,78,0,77,0,0,77,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_7-5w_Neuron6.swc,0.2562636435031891,0,0,1,1,2,27,0,26,0,0,26,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_7-5week_Neuron5.swc,0.3090400993824005,0,0,1,1,3,68,0,67,0,0,47,20,0.7059,0.8246,,0.8246,,1.0
neuromorpho__Red_7-5weeks_Neuron11.swc,0.10562528669834137,0,0,0,0,3,31,0,30,0,0,17,13,0.5806,0.7234,,0.7234,,1.0
neuromorpho__Red_7-5weeks_Neuron12.swc,0.10427698493003845,0,0,0,0,3,42,0,41,0,0,30,11,0.7381,0.8451,,0.8451,,1.0
neuromorpho__Red_7-5weeks_Neuron3.swc,0.13966789841651917,0,0,0,0,3,27,0,26,0,0,26,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_7-5weeks_Neuron4.swc,0.11275792121887207,0,0,0,0,3,27,0,26,0,0,26,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_7-5weeks_Neuron8.swc,0.13029761612415314,0,0,0,0,2,37,0,36,0,0,36,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_8weeks_Neuron1.swc,0.12887102365493774,0,0,0,0,3,101,0,100,0,0,100,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_8weeks_Neuron3.swc,0.3646095395088196,0,1,1,1,2,93,0,92,0,0,46,46,0.5054,0.6667,,0.6667,,1.0
neuromorpho__Red_8weeks_Neuron3_addl.swc,0.067714624106884,0,0,0,0,2,23,0,22,0,0,22,0,1.0,1.0,,1.0,,1.0
neuromorpho__Red_8weeks_Neuron6.swc,0.06839853525161743,0,0,0,0,1,28,0,27,0,0,27,0,1.0,1.0,,1.0,,1.0
neuromorpho__Rouge-03-bis.swc,0.5028320550918579,1,1,2,2,10,822,156,616,49,0,772,49,0.8102,0.6292,1.0,0.8876,0.0,1.0
neuromorpho__S1KO_1.swc,0.06025851145386696,0,0,0,0,4,700,0,699,0,0,699,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_12.swc,0.05740903317928314,0,0,0,0,6,768,0,767,0,0,767,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_13.swc,0.056308813393116,0,0,0,0,5,1085,0,1084,0,0,1084,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_14.swc,0.05704681947827339,0,0,0,0,5,708,0,707,0,0,707,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_15.swc,0.055186912417411804,0,0,0,0,4,677,0,676,0,0,676,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_16.swc,0.05741916596889496,0,0,0,0,5,1354,0,1353,0,0,1353,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_18.swc,0.05751572921872139,0,0,0,0,5,795,0,794,0,0,794,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_2.swc,0.06048181280493736,0,0,0,0,5,842,0,841,0,0,841,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_21.swc,0.05563667416572571,0,0,0,0,6,952,0,951,0,0,951,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_23.swc,0.058217618614435196,0,0,0,0,6,1089,0,1088,0,0,1088,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_24.swc,0.05516296625137329,0,0,0,0,5,545,0,544,0,0,544,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_26.swc,0.057160232216119766,0,0,0,0,4,852,0,851,0,0,851,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_27.swc,0.05754454433917999,0,0,0,0,4,640,0,639,0,0,639,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_3.swc,0.05528098717331886,0,0,0,0,6,516,0,515,0,0,515,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_36.swc,0.05798821523785591,0,0,0,0,7,826,0,825,0,0,825,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_37.swc,0.05544275417923927,0,0,0,0,7,782,0,781,0,0,781,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_39.swc,0.055651336908340454,0,0,0,0,6,735,0,734,0,0,734,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_4.swc,0.05831729248166084,0,0,0,0,5,699,0,698,0,0,698,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_41.swc,0.05964376777410507,0,0,0,0,3,653,0,652,0,0,652,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_43.swc,0.05654355511069298,0,0,0,0,6,764,0,763,0,0,763,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_44.swc,0.06299460679292679,0,0,0,0,5,708,0,707,0,0,707,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_45.swc,0.06533712893724442,0,0,0,0,7,978,0,977,0,0,977,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_46.swc,0.059097155928611755,0,0,0,0,4,600,0,599,0,0,599,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_48.swc,0.05979027599096298,0,0,0,0,5,1142,0,1141,0,0,1141,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_49.swc,0.06103603169322014,0,0,0,0,6,995,0,994,0,0,994,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_5.swc,0.05697436258196831,0,0,0,0,5,467,0,466,0,0,466,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_52.swc,0.05848773941397667,0,0,0,0,5,1041,0,1040,0,0,1040,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_53.swc,0.07488320022821426,0,0,0,0,6,565,0,564,0,0,564,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_6.swc,0.0587274394929409,0,0,0,0,5,716,0,715,0,0,715,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_61.swc,0.06269124895334244,0,0,0,0,6,514,0,513,0,0,513,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1KO_7.swc,0.059587351977825165,0,0,0,0,6,1108,0,1107,0,0,1107,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_1.swc,0.057321012020111084,0,0,0,0,4,452,0,451,0,0,451,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_11.swc,0.05744387209415436,0,0,0,0,6,558,0,557,0,0,557,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_13.swc,0.056414879858493805,0,0,0,0,7,600,0,599,0,0,599,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_16.swc,0.05611208453774452,0,0,0,0,5,718,0,717,0,0,717,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_18.swc,0.057965654879808426,0,0,0,0,5,440,0,439,0,0,439,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_2.swc,0.05776359513401985,0,0,0,0,4,466,0,465,0,0,465,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_20.swc,0.06153903529047966,0,0,0,0,4,648,0,647,0,0,647,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_22.swc,0.07301222532987595,0,0,0,0,5,415,0,414,0,0,414,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_25.swc,0.06919171661138535,0,0,0,0,5,396,0,395,0,0,395,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_29.swc,0.058847591280937195,0,0,0,0,4,749,0,748,0,0,748,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_30.swc,0.06042605638504028,0,0,0,0,5,546,0,545,0,0,545,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_31.swc,0.070796899497509,0,0,0,0,4,163,0,162,0,0,162,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_34.swc,0.05597230792045593,0,0,0,0,5,355,0,354,0,0,354,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_38.swc,0.06613905727863312,0,0,0,0,6,404,0,403,0,0,403,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_39.swc,0.05634431540966034,0,0,0,0,4,363,0,362,0,0,362,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_40.swc,0.05504720285534859,0,0,0,0,4,330,0,329,0,0,329,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_41.swc,0.05595150962471962,0,0,0,0,6,810,0,809,0,0,809,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_42.swc,0.05589170381426811,0,0,0,0,6,602,0,601,0,0,601,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_44.swc,0.05674555152654648,0,0,0,0,5,449,0,448,0,0,448,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_46.swc,0.05708000063896179,0,0,0,0,4,602,0,601,0,0,601,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_7.swc,0.05587916448712349,0,0,0,0,7,564,0,563,0,0,563,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_8.swc,0.059693727642297745,0,0,0,0,4,646,0,645,0,0,645,0,1.0,1.0,,1.0,,1.0
neuromorpho__S1_9.swc,0.060293275862932205,0,0,0,0,7,276,0,275,0,0,275,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2KO_10.swc,0.057695165276527405,0,0,0,0,3,581,0,580,0,0,580,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2KO_11.swc,0.05743181332945824,0,0,0,0,3,461,0,460,0,0,460,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2KO_12.swc,0.05781519412994385,0,0,0,0,7,1075,0,1074,0,0,1074,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2KO_13.swc,0.05841933563351631,0,0,0,0,4,472,0,471,0,0,471,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2KO_16.swc,0.05598815158009529,0,0,0,0,5,819,0,818,0,0,818,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2KO_22.swc,0.0565771758556366,0,0,0,0,7,1015,0,1014,0,0,1014,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2KO_24.swc,0.05411200597882271,0,0,0,0,6,1576,0,1575,0,0,1575,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2KO_27.swc,0.05482020974159241,0,0,0,0,6,2186,0,2185,0,0,2185,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2KO_28.swc,0.05364255979657173,0,0,0,0,6,1802,0,1801,0,0,1801,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2KO_29.swc,0.055033814162015915,0,0,0,0,6,1279,0,1278,0,0,1278,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2KO_34.swc,0.16606920957565308,0,0,0,1,7,1684,0,1683,0,0,1683,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2KO_35.swc,0.08234678208827972,0,0,0,0,6,1464,0,1463,0,0,1463,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2KO_4.swc,0.05620035156607628,0,0,0,0,6,505,0,504,0,0,504,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2KO_5.swc,0.05371521785855293,0,0,0,0,5,436,0,435,0,0,435,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2KO_7.swc,0.05618448182940483,0,0,0,0,3,499,0,498,0,0,498,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2KO_8.swc,0.0543782114982605,0,0,0,0,6,562,0,561,0,0,561,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2_11.swc,0.054848913103342056,0,0,0,0,6,2076,0,2075,0,0,2075,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2_18.swc,0.07462801784276962,0,0,0,0,7,2576,0,2575,0,0,2575,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2_2.swc,0.1160731315612793,0,0,0,0,5,3160,0,3159,0,0,2127,1032,0.6734,0.8048,,0.8048,,1.0
neuromorpho__S2_21.swc,0.06701146066188812,0,0,0,0,8,2015,0,2014,0,0,2014,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2_22.swc,0.06610365957021713,0,0,0,0,4,1575,0,1574,0,0,1574,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2_23.swc,0.055234406143426895,0,0,0,0,6,1808,0,1807,0,0,1807,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2_24.swc,0.0553293414413929,0,0,0,0,5,1562,0,1561,0,0,1561,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2_4.swc,0.05440706014633179,0,0,0,0,4,1817,0,1816,0,0,1816,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2_7.swc,0.05480716750025749,0,0,0,0,4,1655,0,1654,0,0,1654,0,1.0,1.0,,1.0,,1.0
neuromorpho__S2_9.swc,0.06373339891433716,0,0,0,0,5,2495,0,2494,0,0,2494,0,1.0,1.0,,1.0,,1.0
neuromorpho__SDGA1_slide2_neuron1.swc,0.8967071771621704,1,1,1,1,5,1244,551,572,120,551,692,0,0.9035,0.635,0.0,0.9051,1.0,1.0
neuromorpho__SDGA1_slide2_neuron4.swc,0.8780112266540527,1,1,1,1,8,2516,1506,996,13,1506,996,13,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__SDGA1_slide3_neuron1.swc,0.9115232825279236,1,1,1,1,7,1056,619,406,30,619,398,38,0.9356,0.6385,0.0,0.9154,1.0,1.0
neuromorpho__SDGA1_slide3_neuron2.swc,0.8957235217094421,1,1,1,1,4,1138,656,444,37,656,300,181,0.8084,0.569,0.0,0.707,1.0,1.0
neuromorpho__SDGA2_slide2_neuron1.swc,0.9094264507293701,1,1,1,1,6,938,623,292,22,623,292,22,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__SDGA2_slide3_neuron1.swc,0.9121323823928833,1,1,1,1,7,1627,915,692,19,915,692,19,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__SDGA3_slide2_neuron2.swc,0.8748450875282288,1,1,1,1,5,1160,749,383,27,749,383,27,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__SDGA3_slide2_neuron3.swc,0.8798681497573853,1,1,1,1,4,2041,1386,599,55,1386,403,251,0.8501,0.5649,0.0,0.6946,1.0,1.0
neuromorpho__SDGA4_slide2_neuron2.swc,0.9113004207611084,1,1,1,1,7,1214,907,265,41,907,172,134,0.8558,0.5332,0.0,0.5995,1.0,1.0
neuromorpho__SW150113-01RabiesPHALPFC_x772_y876_z296_1.swc,0.3673315644264221,0,1,1,3,4,909,0,908,0,308,600,0,0.6612,0.7958,,0.7958,,1.0
neuromorpho__SW150113-01RabiesPHALPFC_x772_y876_z296_11.swc,0.6756200790405273,1,1,1,1,8,573,0,572,0,369,193,10,0.3386,0.5046,,0.5046,,1.0
neuromorpho__SW150113-01RabiesPHALPFC_x772_y876_z296_14.swc,0.6650965213775635,1,1,1,2,3,311,0,310,0,208,98,4,0.3183,0.4804,,0.4804,,1.0
neuromorpho__SW150113-01RabiesPHALPFC_x772_y876_z296_15.swc,0.1718357354402542,0,0,0,1,11,676,0,675,0,0,664,11,0.9837,0.9918,,0.9918,,1.0
neuromorpho__SW150113-01RabiesPHALPFC_x772_y876_z296_2.swc,0.31245651841163635,0,0,1,1,17,2041,0,2040,0,0,1566,474,0.7678,0.8686,,0.8686,,1.0
neuromorpho__SW150113-01RabiesPHALPFC_x772_y876_z296_3.swc,0.5506411194801331,1,1,1,1,7,391,0,390,0,174,211,5,0.5422,0.7022,,0.7022,,1.0
neuromorpho__SW150113-01RabiesPHALPFC_x772_y876_z296_4.swc,0.5575888752937317,1,1,1,1,5,1044,0,1043,0,707,330,6,0.317,0.4807,,0.4807,,1.0
neuromorpho__SW150113-01RabiesPHALPFC_x772_y876_z296_6.swc,0.5715800523757935,2,2,2,2,10,982,0,981,0,45,923,13,0.9409,0.9695,,0.9695,,1.0
neuromorpho__Saline01_Neuron1_CA1_PN_B_Slide3_R1_C3.swc,0.8830026388168335,1,1,1,1,1,486,485,0,0,485,0,0,1.0,1.0,,,1.0,1.0
neuromorpho__Saline01_Neuron3_CA1_PN_B_Slide3_R1_C2.swc,0.8794878721237183,1,1,1,1,1,429,428,0,0,428,0,0,1.0,1.0,,,1.0,1.0
neuromorpho__Saline01_Neuron4_CA1_PN_B_Slide3_R2_C1.swc,0.882834792137146,1,1,1,1,1,456,455,0,0,455,0,0,1.0,1.0,,,1.0,1.0
neuromorpho__Saline02_Neuron1_CA1_PN_C_Slide3_R2_C4.swc,0.8840939998626709,1,1,1,1,1,612,611,0,0,611,0,0,1.0,1.0,,,1.0,1.0
neuromorpho__Saline03_Neuron1_CA1_PN_F_Slide3_R2_C4.swc,0.8752574920654297,1,1,1,1,1,658,657,0,0,657,0,0,1.0,1.0,,,1.0,1.0
neuromorpho__Saline03_Neuron4_CA1_PN_F_Slide4_R1_C1_40x.swc,0.9069584608078003,1,1,1,1,1,543,542,0,0,542,0,0,1.0,1.0,,,1.0,1.0
neuromorpho__Saline04_Neuron1_CA1_PN_H_Slide4_R1_C1.swc,0.891537070274353,1,1,1,1,1,353,352,0,0,352,0,0,1.0,1.0,,,1.0,1.0
neuromorpho__Saline04_Neuron3_CA1_PN_H_Slide4_R1_C2_neuron2.swc,0.8947286605834961,1,1,1,1,1,525,524,0,0,524,0,0,1.0,1.0,,,1.0,1.0
neuromorpho__Sept12-IR1d-40x-low-MMcorrect-res.swc,0.9037083387374878,1,1,1,1,8,4312,2523,1788,0,2523,1788,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__Sept12-IR1o-40x-low.swc,0.907768726348877,1,1,1,1,9,10012,4183,5828,0,4183,5828,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__Sept12-IR3e-40x-low-AG-AT-MM.swc,0.9081622362136841,1,1,1,1,7,4958,2753,2204,0,2753,1851,353,0.9288,0.9565,,0.9129,1.0,1.0
neuromorpho__Sept12-IR3f-40x-high-MM-correct-Res.swc,0.8899284601211548,1,1,1,1,8,8759,5045,3713,0,5045,3713,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__SstCre_cell1.swc,0.7408678531646729,1,2,2,3,9,805,439,333,32,439,333,32,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__SstCre_cell2.swc,0.587084174156189,1,1,1,2,6,729,327,360,41,0,687,41,0.5514,0.5626,1.0,0.6877,0.0,1.0
neuromorpho__SstCre_cell8.swc,0.8807436227798462,1,1,2,2,6,868,538,268,61,538,268,61,1.0,1.0,1.0,1.0,1.0,1.0
neuromorpho__Stroke-Dec-7-IR-2-2c.swc,0.9059653282165527,1,1,1,1,10,1034,545,488,0,545,488,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__StrokeDec7IR22f.swc,0.8844913244247437,1,1,1,1,9,2415,1695,719,0,1694,720,0,0.9996,0.9995,,0.9993,0.9997,1.0
neuromorpho__StrokeFeb23IR1-3n40xlowres.swc,0.865263819694519,1,1,1,1,5,3604,2249,1354,0,2249,1354,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__Strokefeb23IR3-3i40xlowres.swc,0.8784400224685669,1,1,1,1,9,7429,2075,5353,0,2075,5353,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__Strokefeb23IR3-3j40xlowres.swc,0.8215345144271851,1,1,1,1,9,3639,2464,1174,0,2464,1146,28,0.9923,0.994,,0.9879,1.0,1.0
neuromorpho__T118_NeuronA_40X_Tile_Trace_RK.swc,0.879745364189148,1,1,1,2,5,5075,1521,3553,0,1521,2291,1262,0.7513,0.892,,0.7841,1.0,1.0
neuromorpho__T118_NeuronB_40X_Tile_Trace_MK.swc,0.5552711486816406,1,1,1,1,3,5333,3213,2119,0,0,2119,3213,0.3975,0.5,,1.0,0.0,1.0
neuromorpho__T118_NeuronC_40X_Tile_Trace_RK.swc,0.8467483520507812,1,1,1,1,5,2752,1542,1209,0,1542,799,410,0.851,0.8979,,0.7958,1.0,1.0
neuromorpho__T22_NeuronA_40x_Tile_Trace_MB.swc,0.22986680269241333,0,0,0,1,5,1109,647,461,0,0,1065,43,0.3778,0.2739,,0.5478,0.0,1.0
neuromorpho__T34_NeuronC_40X_Tile_Trace_RK.swc,0.847669243812561,2,3,3,3,4,1546,1078,467,0,1078,467,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__T45_60X_NeuronB_Tile_Trace_MB.swc,0.8177748918533325,1,1,1,1,4,805,486,318,0,486,318,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__T45_NeuronC_Tile_Trace_RK.swc,0.18065454065799713,0,0,0,1,5,2000,1120,879,0,0,879,1120,0.44,0.5,,1.0,0.0,1.0
neuromorpho__T60_A_Trace_RK.swc,0.7827589511871338,1,1,1,1,3,304,147,156,0,147,156,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__T60_B_Trace_RK.swc,0.7085698246955872,1,1,1,1,3,352,270,81,0,270,81,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__T60_C_Trace_RK.swc,0.7156800031661987,1,1,1,1,3,357,264,92,0,264,92,0,1.0,1.0,,1.0,1.0,1.0
neuromorpho__T61_NeuronB_40X_Tile_Trace_RK.swc,0.6237244606018066,1,1,1,1,4,1514,696,817,0,0,837,676,0.0938,0.0852,,0.1705,0.0,1.0
