path,rel_path,cell_type,source,n_bytes,parseable,non_empty,has_soma,single_root,no_orphan,has_neurites,radius_positive,coords_finite,reasonable_size,n_nodes,n_soma,n_axon,n_basal,n_apical,n_other,n_roots,n_orphan,n_custom_type_nodes_raw,custom_type_values_raw,n_soma_raw,n_soma_groups,n_soma_nodes_removed,n_nodes_raw,qc_pass,qc_reason
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.004.01.04.01_508279351.swc,pyramidal/swc/allen__H16.06.004.01.04.01_508279351.swc,pyramidal,allen,471275,True,True,True,True,True,True,True,True,True,10529,1,2736,3792,4000,0,1,0,0,,1,1,0,10529,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.004.01.04.03_508282493.swc,pyramidal/swc/allen__H16.06.004.01.04.03_508282493.swc,pyramidal,allen,488614,True,True,True,True,True,True,True,True,True,10880,1,5630,2418,2831,0,1,0,0,,1,1,0,10880,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.004.01.04.05_508298270.swc,pyramidal/swc/allen__H16.06.004.01.04.05_508298270.swc,pyramidal,allen,442679,True,True,True,False,True,True,True,True,True,9964,1,3398,3297,3268,0,5,0,0,,1,1,0,9964,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.004.01.05.02_508378649.swc,pyramidal/swc/allen__H16.06.004.01.05.02_508378649.swc,pyramidal,allen,692487,True,True,True,True,True,True,True,True,True,15268,1,9345,3103,2819,0,1,0,0,,1,1,0,15268,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.004.01.13.02_508405843.swc,pyramidal/swc/allen__H16.06.004.01.13.02_508405843.swc,pyramidal,allen,108867,True,True,True,True,True,True,True,True,True,2482,1,51,860,1570,0,1,0,0,,1,1,0,2482,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.004.01.13.03_508410761.swc,pyramidal/swc/allen__H16.06.004.01.13.03_508410761.swc,pyramidal,allen,471232,True,True,True,True,True,True,True,True,True,10578,1,55,5498,5024,0,1,0,0,,1,1,0,10578,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.004.02.05.02_508421103.swc,pyramidal/swc/allen__H16.06.004.02.05.02_508421103.swc,pyramidal,allen,212459,True,True,True,False,True,True,True,True,True,4825,1,256,1638,2930,0,5,0,0,,1,1,0,4825,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.004.02.10.01_508305938.swc,pyramidal/swc/allen__H16.06.004.02.10.01_508305938.swc,pyramidal,allen,677298,True,True,True,False,True,True,True,True,True,14932,1,3907,5000,6024,0,3,0,0,,1,1,0,14932,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.004.02.13.04_508417989.swc,pyramidal/swc/allen__H16.06.004.02.13.04_508417989.swc,pyramidal,allen,347608,True,True,True,True,True,True,True,True,True,7839,1,78,2518,5242,0,1,0,0,,1,1,0,7839,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.006.01.04.01_517673596.swc,pyramidal/swc/allen__H16.06.006.01.04.01_517673596.swc,pyramidal,allen,1334216,True,True,True,True,True,True,True,True,True,28496,1,15488,7164,5843,0,1,0,0,,1,1,0,28496,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.007.01.05.02_531517778.swc,pyramidal/swc/allen__H16.06.007.01.05.02_531517778.swc,pyramidal,allen,1431205,True,True,True,True,True,True,True,True,True,30868,1,18245,6219,6403,0,1,0,0,,1,1,0,30868,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.007.01.07.01_531517732.swc,pyramidal/swc/allen__H16.06.007.01.07.01_531517732.swc,pyramidal,allen,785383,True,True,True,False,True,True,True,True,True,17281,1,10581,3463,3236,0,8,0,0,,1,1,0,17281,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.007.01.07.02_531520401.swc,pyramidal/swc/allen__H16.06.007.01.07.02_531520401.swc,pyramidal,allen,873453,True,True,True,True,True,True,True,True,True,18902,1,6968,6156,5777,0,1,0,0,,1,1,0,18902,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.007.01.07.03_531523484.swc,pyramidal/swc/allen__H16.06.007.01.07.03_531523484.swc,pyramidal,allen,496233,True,True,True,True,True,True,True,True,True,11118,1,4767,3017,3333,0,1,0,0,,1,1,0,11118,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.007.01.07.04_531526539.swc,pyramidal/swc/allen__H16.06.007.01.07.04_531526539.swc,pyramidal,allen,595681,True,True,True,True,True,True,True,True,True,13268,1,7460,1611,4196,0,1,0,0,,1,1,0,13268,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.008.01.19.02_528022041.swc,pyramidal/swc/allen__H16.06.008.01.19.02_528022041.swc,pyramidal,allen,409875,True,True,True,False,True,True,True,True,True,9178,1,1147,423,7607,0,21,0,0,,1,1,0,9178,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.008.01.20.04_528038990.swc,pyramidal/swc/allen__H16.06.008.01.20.04_528038990.swc,pyramidal,allen,536188,True,True,True,True,True,True,True,True,True,11828,1,3042,5006,3779,0,1,0,0,,1,1,0,11828,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.008.01.20.05_528042185.swc,pyramidal/swc/allen__H16.06.008.01.20.05_528042185.swc,pyramidal,allen,334746,True,True,True,False,True,True,True,True,True,7462,1,3080,1911,2470,0,6,0,0,,1,1,0,7462,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.008.01.24.03_528015670.swc,pyramidal/swc/allen__H16.06.008.01.24.03_528015670.swc,pyramidal,allen,313529,True,True,True,False,True,True,True,True,True,7007,1,4675,840,1491,0,17,0,0,,1,1,0,7007,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.008.01.25.03_527941296.swc,pyramidal/swc/allen__H16.06.008.01.25.03_527941296.swc,pyramidal,allen,327777,True,True,True,True,True,True,True,True,True,7342,1,353,4160,2828,0,1,0,0,,1,1,0,7342,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.008.01.26.04_527942865.swc,pyramidal/swc/allen__H16.06.008.01.26.04_527942865.swc,pyramidal,allen,261364,True,True,True,True,True,True,True,True,True,5890,1,1629,1683,2577,0,1,0,0,,1,1,0,5890,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.008.01.31.01_527891102.swc,pyramidal/swc/allen__H16.06.008.01.31.01_527891102.swc,pyramidal,allen,375153,True,True,True,False,True,True,True,True,True,8432,1,4075,2430,1926,0,2,0,0,,1,1,0,8432,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.008.01.31.06_527952884.swc,pyramidal/swc/allen__H16.06.008.01.31.06_527952884.swc,pyramidal,allen,303514,True,True,True,False,True,True,True,True,True,6853,1,3851,989,2012,0,4,0,0,,1,1,0,6853,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.009.01.01.03.05_528623840.swc,pyramidal/swc/allen__H16.06.009.01.01.03.05_528623840.swc,pyramidal,allen,314740,True,True,True,False,True,True,True,True,True,7088,1,2277,2134,2676,0,4,0,0,,1,1,0,7088,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.009.01.01.04.02_528614014.swc,pyramidal/swc/allen__H16.06.009.01.01.04.02_528614014.swc,pyramidal,allen,286463,True,True,True,True,True,True,True,True,True,6313,1,1169,1438,3705,0,1,0,0,,1,1,0,6313,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.009.01.01.06.01_528602977.swc,pyramidal/swc/allen__H16.06.009.01.01.06.01_528602977.swc,pyramidal,allen,392353,True,True,True,True,True,True,True,True,True,8798,1,3020,2736,3041,0,1,0,0,,1,1,0,8798,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.009.01.02.03.01_528636794.swc,pyramidal/swc/allen__H16.06.009.01.02.03.01_528636794.swc,pyramidal,allen,334207,True,True,True,True,True,True,True,True,True,7487,1,1518,939,5029,0,1,0,0,,1,1,0,7487,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.009.01.02.05.01_528638057.swc,pyramidal/swc/allen__H16.06.009.01.02.05.01_528638057.swc,pyramidal,allen,458249,True,True,True,True,True,True,True,True,True,10280,1,2547,2884,4848,0,1,0,0,,1,1,0,10280,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.010.01.01.10.01_529889679.swc,pyramidal/swc/allen__H16.06.010.01.01.10.01_529889679.swc,pyramidal,allen,528121,True,True,True,True,True,True,True,True,True,11792,1,6064,2595,3132,0,1,0,0,,1,1,0,11792,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.010.01.01.10.02_529898751.swc,pyramidal/swc/allen__H16.06.010.01.01.10.02_529898751.swc,pyramidal,allen,1063836,True,True,True,True,True,True,True,True,True,22644,1,14871,1555,6217,0,1,0,0,,1,1,0,22644,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.010.01.02.18.02_529845713.swc,pyramidal/swc/allen__H16.06.010.01.02.18.02_529845713.swc,pyramidal,allen,668582,True,True,True,False,True,True,True,True,True,14807,1,3618,4679,6509,0,9,0,0,,1,1,0,14807,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.010.01.03.05.02_529863215.swc,pyramidal/swc/allen__H16.06.010.01.03.05.02_529863215.swc,pyramidal,allen,1037306,True,True,True,True,True,True,True,True,True,21802,1,12923,4344,4534,0,1,0,0,,1,1,0,21802,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.010.01.03.05.03_529878215.swc,pyramidal/swc/allen__H16.06.010.01.03.05.03_529878215.swc,pyramidal,allen,577211,True,True,True,True,True,True,True,True,True,12878,1,4381,3141,5355,0,1,0,0,,1,1,0,12878,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.010.01.03.14.02_530062215.swc,pyramidal/swc/allen__H16.06.010.01.03.14.02_530062215.swc,pyramidal,allen,1147137,True,True,True,True,True,True,True,True,True,24797,1,11543,5469,7784,0,1,0,0,,1,1,0,24797,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.011.01.01.05.03_539653924.swc,pyramidal/swc/allen__H16.06.011.01.01.05.03_539653924.swc,pyramidal,allen,420681,True,True,True,True,True,True,True,True,True,9458,1,63,4842,4552,0,1,0,0,,1,1,0,9458,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.011.01.01.05.05_539661667.swc,pyramidal/swc/allen__H16.06.011.01.01.05.05_539661667.swc,pyramidal,allen,510759,True,True,True,True,True,True,True,True,True,11405,1,38,4865,6501,0,1,0,0,,1,1,0,11405,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.011.01.01.10.02_539537094.swc,pyramidal/swc/allen__H16.06.011.01.01.10.02_539537094.swc,pyramidal,allen,821248,True,True,True,True,True,True,True,True,True,18078,1,6961,5268,5848,0,1,0,0,,1,1,0,18078,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.011.01.01.10.04_539542640.swc,pyramidal/swc/allen__H16.06.011.01.01.10.04_539542640.swc,pyramidal,allen,570988,True,True,True,True,True,True,True,True,True,12711,1,2914,4353,5443,0,1,0,0,,1,1,0,12711,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.012.11.04.03_548459652.swc,pyramidal/swc/allen__H16.06.012.11.04.03_548459652.swc,pyramidal,allen,241630,True,True,True,True,True,True,True,True,True,5466,1,95,1267,4103,0,1,0,0,,1,1,0,5466,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.012.11.06.01_548408551.swc,pyramidal/swc/allen__H16.06.012.11.06.01_548408551.swc,pyramidal,allen,728032,True,True,True,True,True,True,True,True,True,15940,1,7027,4125,4787,0,1,0,0,,1,1,0,15940,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.012.11.06.02_548421866.swc,pyramidal/swc/allen__H16.06.012.11.06.02_548421866.swc,pyramidal,allen,424025,True,True,True,True,True,True,True,True,True,9393,1,157,775,8460,0,1,0,0,,1,1,0,9393,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.012.11.06.06_548494556.swc,pyramidal/swc/allen__H16.06.012.11.06.06_548494556.swc,pyramidal,allen,407906,True,True,True,False,True,True,True,True,True,9111,1,1833,1390,5887,0,8,0,0,,1,1,0,9111,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.012.11.08.02_548425467.swc,pyramidal/swc/allen__H16.06.012.11.08.02_548425467.swc,pyramidal,allen,913277,True,True,True,True,True,True,True,True,True,20063,1,14922,2481,2659,0,1,0,0,,1,1,0,20063,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.012.11.08.03_548440226.swc,pyramidal/swc/allen__H16.06.012.11.08.03_548440226.swc,pyramidal,allen,1381582,True,True,True,True,True,True,True,True,True,29702,1,18319,6709,4673,0,1,0,0,,1,1,0,29702,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.012.11.08.04_548457754.swc,pyramidal/swc/allen__H16.06.012.11.08.04_548457754.swc,pyramidal,allen,1205691,True,True,True,True,True,True,True,True,True,26206,1,14260,5515,6430,0,1,0,0,,1,1,0,26206,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.012.11.08.05_548473051.swc,pyramidal/swc/allen__H16.06.012.11.08.05_548473051.swc,pyramidal,allen,701895,True,True,True,False,True,True,True,True,True,15545,1,5289,5080,5175,0,10,0,0,,1,1,0,15545,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.013.11.16.02_561435279.swc,pyramidal/swc/allen__H16.06.013.11.16.02_561435279.swc,pyramidal,allen,348021,True,True,True,True,True,True,True,True,True,7806,1,3153,1767,2885,0,1,0,0,,1,1,0,7806,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H16.06.013.11.18.02_562381210.swc,pyramidal/swc/allen__H16.06.013.11.18.02_562381210.swc,pyramidal,allen,561454,True,True,True,True,True,True,True,True,True,12280,1,6771,1994,3514,0,1,0,0,,1,1,0,12280,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.03.002.11.03.01_569820130.swc,pyramidal/swc/allen__H17.03.002.11.03.01_569820130.swc,pyramidal,allen,381133,True,True,True,False,True,True,True,True,True,8509,1,4034,1595,2879,0,3,0,0,,1,1,0,8509,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.03.002.11.04.01_569818704.swc,pyramidal/swc/allen__H17.03.002.11.04.01_569818704.swc,pyramidal,allen,376307,True,True,True,True,True,True,True,True,True,8351,1,1943,2879,3528,0,1,0,0,,1,1,0,8351,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.03.002.11.04.02_569820026.swc,pyramidal/swc/allen__H17.03.002.11.04.02_569820026.swc,pyramidal,allen,169156,True,True,True,True,True,True,True,True,True,3806,1,628,759,2418,0,1,0,0,,1,1,0,3806,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.03.002.11.04.04_569844159.swc,pyramidal/swc/allen__H17.03.002.11.04.04_569844159.swc,pyramidal,allen,224917,True,True,True,True,True,True,True,True,True,5107,1,491,1568,3047,0,1,0,0,,1,1,0,5107,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.03.002.11.06.03_569821470.swc,pyramidal/swc/allen__H17.03.002.11.06.03_569821470.swc,pyramidal,allen,930550,True,True,True,True,True,True,True,True,True,20269,1,15732,3048,1488,0,1,0,0,,1,1,0,20269,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.03.009.11.11.06_613442532.swc,pyramidal/swc/allen__H17.03.009.11.11.06_613442532.swc,pyramidal,allen,191656,True,True,True,True,True,True,True,True,True,4357,1,47,859,3450,0,1,0,0,,1,1,0,4357,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.03.010.11.13.06_601958555.swc,pyramidal/swc/allen__H17.03.010.11.13.06_601958555.swc,pyramidal,allen,467907,True,True,True,True,True,True,True,True,True,10449,1,2177,3968,4303,0,1,0,0,,1,1,0,10449,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.003.11.05.01_567731428.swc,pyramidal/swc/allen__H17.06.003.11.05.01_567731428.swc,pyramidal,allen,605199,True,True,True,True,True,True,True,True,True,13241,1,7727,2899,2614,0,1,0,0,,1,1,0,13241,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.003.12.05.01_567763632.swc,pyramidal/swc/allen__H17.06.003.12.05.01_567763632.swc,pyramidal,allen,626149,True,True,True,False,True,True,True,True,True,13735,1,7033,3647,3054,0,2,0,0,,1,1,0,13735,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.004.11.05.04_569095789.swc,pyramidal/swc/allen__H17.06.004.11.05.04_569095789.swc,pyramidal,allen,309180,True,True,True,True,True,True,True,True,True,7001,1,4548,1026,1426,0,1,0,0,,1,1,0,7001,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.004.11.05.05_569100745.swc,pyramidal/swc/allen__H17.06.004.11.05.05_569100745.swc,pyramidal,allen,472014,True,True,True,True,True,True,True,True,True,10436,1,6027,1503,2905,0,1,0,0,,1,1,0,10436,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.004.11.05.06_569107566.swc,pyramidal/swc/allen__H17.06.004.11.05.06_569107566.swc,pyramidal,allen,293497,True,True,True,True,True,True,True,True,True,6610,1,2884,634,3091,0,1,0,0,,1,1,0,6610,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.005.12.10.03_571429412.swc,pyramidal/swc/allen__H17.06.005.12.10.03_571429412.swc,pyramidal,allen,203107,True,True,True,False,True,True,True,True,True,4612,1,1410,900,2301,0,7,0,0,,1,1,0,4612,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.005.12.15.03_571450870.swc,pyramidal/swc/allen__H17.06.005.12.15.03_571450870.swc,pyramidal,allen,892819,True,True,True,True,True,True,True,True,True,19239,1,11030,3695,4513,0,1,0,0,,1,1,0,19239,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.005.12.15.04_571471295.swc,pyramidal/swc/allen__H17.06.005.12.15.04_571471295.swc,pyramidal,allen,786083,True,True,True,True,True,True,True,True,True,17244,1,11701,3730,1812,0,1,0,0,,1,1,0,17244,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.005.12.15.05_571483807.swc,pyramidal/swc/allen__H17.06.005.12.15.05_571483807.swc,pyramidal,allen,896238,True,True,True,True,True,True,True,True,True,19604,1,11486,5396,2721,0,1,0,0,,1,1,0,19604,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.005.12.16.03_571527806.swc,pyramidal/swc/allen__H17.06.005.12.16.03_571527806.swc,pyramidal,allen,361289,True,True,True,True,True,True,True,True,True,8165,1,2100,4876,1188,0,1,0,0,,1,1,0,8165,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.005.13.05.02_571430815.swc,pyramidal/swc/allen__H17.06.005.13.05.02_571430815.swc,pyramidal,allen,338724,True,True,True,True,True,True,True,True,True,7641,1,3824,948,2868,0,1,0,0,,1,1,0,7641,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.005.13.05.06_571500474.swc,pyramidal/swc/allen__H17.06.005.13.05.06_571500474.swc,pyramidal,allen,245428,True,True,True,True,True,True,True,True,True,5576,1,943,2135,2497,0,1,0,0,,1,1,0,5576,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.005.13.09.02_571520182.swc,pyramidal/swc/allen__H17.06.005.13.09.02_571520182.swc,pyramidal,allen,367492,True,True,True,True,True,True,True,True,True,8305,1,5358,1518,1428,0,1,0,0,,1,1,0,8305,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.006.11.08.02_571624532.swc,pyramidal/swc/allen__H17.06.006.11.08.02_571624532.swc,pyramidal,allen,1226128,True,True,True,True,True,True,True,True,True,26161,1,18272,3728,4160,0,1,0,0,,1,1,0,26161,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.006.11.08.04_571654895.swc,pyramidal/swc/allen__H17.06.006.11.08.04_571654895.swc,pyramidal,allen,843738,True,True,True,True,True,True,True,True,True,18589,1,13499,2368,2721,0,1,0,0,,1,1,0,18589,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.006.11.08.05_571666289.swc,pyramidal/swc/allen__H17.06.006.11.08.05_571666289.swc,pyramidal,allen,1036637,True,True,True,False,True,True,True,True,True,22075,1,13439,6529,2106,0,2,0,0,,1,1,0,22075,False,fail: single_root
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.006.11.09.04_571691416.swc,pyramidal/swc/allen__H17.06.006.11.09.04_571691416.swc,pyramidal,allen,360837,True,True,True,True,True,True,True,True,True,8027,1,28,2842,5156,0,1,0,0,,1,1,0,8027,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.006.11.09.08_571735073.swc,pyramidal/swc/allen__H17.06.006.11.09.08_571735073.swc,pyramidal,allen,769512,True,True,True,True,True,True,True,True,True,16706,1,4367,4989,7349,0,1,0,0,,1,1,0,16706,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.006.11.10.01_571624971.swc,pyramidal/swc/allen__H17.06.006.11.10.01_571624971.swc,pyramidal,allen,1142439,True,True,True,True,True,True,True,True,True,24906,1,12170,5162,7573,0,1,0,0,,1,1,0,24906,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.006.11.10.02_571642127.swc,pyramidal/swc/allen__H17.06.006.11.10.02_571642127.swc,pyramidal,allen,837123,True,True,True,True,True,True,True,True,True,17824,1,11915,2580,3328,0,1,0,0,,1,1,0,17824,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.007.11.05.05_576132767.swc,pyramidal/swc/allen__H17.06.007.11.05.05_576132767.swc,pyramidal,allen,150908,True,True,True,True,True,True,True,True,True,3458,1,19,218,3220,0,1,0,0,,1,1,0,3458,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__H17.06.007.11.08.02_576107598.swc,pyramidal/swc/allen__H17.06.007.11.08.02_576107598.swc,pyramidal,allen,544038,True,True,True,True,True,True,True,True,True,12160,1,4695,2810,4654,0,1,0,0,,1,1,0,12160,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\allen__Nr5a1-Cre_Ai14-186567.04.01.01_476086391.swc,pyramidal/swc/allen__Nr5a1-Cre_Ai14-186567.04.01.01_476086391.swc,pyramidal,allen,261640,True,True,True,True,True,True,True,True,True,5948,1,4493,993,461,0,1,0,0,,1,1,0,5948,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__201983_009_edited.swc,pyramidal/swc/hpf_ca1__201983_009_edited.swc,pyramidal,hpf_ca1,922050,True,True,True,True,True,True,True,True,True,16375,1,13721,932,1721,0,1,0,17,"10:15,12:2",1,1,0,16375,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__201983_010_edited.swc,pyramidal/swc/hpf_ca1__201983_010_edited.swc,pyramidal,hpf_ca1,2365181,True,True,True,True,True,True,True,True,True,41412,1,36800,2545,2066,0,1,0,39,"10:38,12:1",1,1,0,41412,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__201983_012_edited.swc,pyramidal/swc/hpf_ca1__201983_012_edited.swc,pyramidal,hpf_ca1,521742,True,True,True,True,True,True,True,True,True,9410,1,5919,1222,2268,0,1,0,2,10:2,1,1,0,9410,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__201983_017_edited.swc,pyramidal/swc/hpf_ca1__201983_017_edited.swc,pyramidal,hpf_ca1,560511,True,True,True,True,True,True,True,True,True,10101,1,5895,1380,2825,0,1,0,2,10:2,1,1,0,10101,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__201983_047_edited.swc,pyramidal/swc/hpf_ca1__201983_047_edited.swc,pyramidal,hpf_ca1,1020052,True,True,True,True,True,True,True,True,True,18073,1,14914,1077,2081,0,1,0,5,10:5,1,1,0,18073,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__201983_055_edited.swc,pyramidal/swc/hpf_ca1__201983_055_edited.swc,pyramidal,hpf_ca1,2107942,True,True,True,True,True,True,True,True,True,36950,1,31596,1888,3465,0,1,0,4,10:4,1,1,0,36950,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__201990_001_edited.swc,pyramidal/swc/hpf_ca1__201990_001_edited.swc,pyramidal,hpf_ca1,4411426,True,True,True,True,True,True,True,True,True,76917,1,74571,2345,0,0,1,0,38,"10:27,12:11",1,1,0,76917,True,
D:\Desktop\swc-autolabel-ml\data\v12_uncurated\pyramidal\swc\hpf_ca1__201990_002_edited.swc,pyramidal/swc/hpf_ca1__201990_002_edited.swc,pyramidal,hpf_ca1,1473310,True,True,True,True,True,True,True,True,True,25829,1,22079,952,2797,0,1,0,133,"0:109,10:7,11:3,12:14",1,1,109,25938,True,
